,aimag,sum,town,point_name,PID,mountCoLtd,centerID,Y,X,H_Baltic,B_gradWGS84,B_minWGS84,B_secWGS84,L_gradWGS84,L_minWGS84,L_secWGS84,N_UTM,E_UTM
984,Өвөрхангай ,Богд,,ГЦТ-5319,GPS62190002,"""Спэйшл моделинг"" ХХК",ГЦТ-5319,44.6661111111111,102.178611111111,1523.416,44,39,58.30465,102,10,43.05605,4949742.695,276344.098
985,Өвөрхангай ,Богд,,ГХГЗЗГ6159,GPS62190003,"""Спэйшл моделинг"" ХХК",ГХГЗЗГ6159,44.6683333333333,102.163611111111,1548.083,44,40,6.1865,102,9,49.5282,4950026.842,275173.873
986,Өвөрхангай ,Богд,,ГЦТ-4199,GPS62190004,"""Спэйшл моделинг"" ХХК",ГЦТ-4199,44.6747222222222,102.179444444444,1517.982,44,40,29.20748,102,10,46.849,4950693.348,276460.645
987,Өвөрхангай ,Богд,,ГЦТ-008,GPS62190005,"""Спэйшл моделинг"" ХХК",ГЦТ-008,44.6694444444444,102.171388888889,1525.067,44,40,10.26682,102,10,17.87084,4950131.040,275802.334
988,Өвөрхангай ,Гучин-Ус,,ГХГЗЗГ6107,GPS62180002,"""Спэйшл моделинг"" ХХК",ГХГЗЗГ6107,45.4733333333333,102.425833333333,1492.324,45,28,24.84272,102,25,33.06292,5038783.272,298796.910
989,Өвөрхангай ,Гучин-Ус,,ГЦТ-5169,GPS62180003,"""Спэйшл моделинг"" ХХК",ГЦТ-5169,45.4611111111111,102.421666666667,1475.118,45,27,40.33417,102,25,18.82133,5037419.672,298443.614
990,Өвөрхангай ,Гучин-Ус,,ГЦТ-1662,GPS62180004,"""Спэйшл моделинг"" ХХК",ГЦТ-1662,45.4680555555556,102.415555555556,1478.484,45,28,5.22199,102,24,56.14762,5038203.523,297975.932
991,Өвөрхангай ,Гучин-Ус,,ГЦТ-5416,GPS62180005,"""Спэйшл моделинг"" ХХК",ГЦТ-5416,45.4641666666667,102.426111111111,1473.879,45,27,51.03387,102,25,34.34972,5037739.047,298791.415
992,Өвөрхангай ,Тарагт,,Трианг-9588,GPS62140002,"""Спэйшл моделинг"" ХХК",Трианг-9588,46.2938888888889,102.439166666667,2088.666,46,17,38.98201,102,26,21.83464,5129918.497,302782.918
993,Өвөрхангай ,Тарагт,,ГЦТ-5120,GPS62140003,"""Спэйшл моделинг"" ХХК",ГЦТ-5120,46.3036111111111,102.442222222222,1965.839,46,18,13.01324,102,26,32.03768,5130961.760,303035.119
994,Өвөрхангай ,Тарагт,,ГЦТ-5097,GPS62140004,"""Спэйшл моделинг"" ХХК",ГЦТ-5097,46.305,102.436666666667,1967.306,46,18,18.40151,102,26,12.21033,5131141.772,302616.394
995,Өвөрхангай ,Тарагт,,ГЦТ-004,GPS62140005,"""Спэйшл моделинг"" ХХК",ГЦТ-004,46.3025,102.45,1964.895,46,18,9.93582,102,27,0.66509,5130847.034,303644.404
996,Өвөрхангай ,Баян-Өндөр,,ГЦТ-1645,GPS62010002,"""Спэйшл моделинг"" ХХК",ГЦТ-1645,46.4947222222222,104.116666666667,1621.771,46,29,41.75849,104,7,0.67988,5149419.176,432228.498
997,Өвөрхангай ,Баян-Өндөр,,ГЦТ-1677,GPS62010003,"""Спэйшл моделинг"" ХХК",ГЦТ-1677,46.4988888888889,104.113055555556,1624.186,46,29,56.29894,104,6,47.35676,5149871.156,431949.538
998,Өвөрхангай ,Баян-Өндөр,,Рп-1841,GPS62010004,"""Спэйшл моделинг"" ХХК",Рп-1841,46.4819444444444,104.134166666667,1599.571,46,28,55.06475,104,8,3.89553,5147963.034,433560.228
999,Өвөрхангай ,Баян-Өндөр,,ГХГЗЗГ-6211,GPS62010005,"""Спэйшл моделинг"" ХХК",ГХГЗЗГ-6211,46.4975,104.121388888889,1610.732,46,29,51.39899,104,7,17.1744,5149712.814,432583.409
1000,Өвөрхангай ,Өлзийт,,GPS40,GPS62050002,"""Спэйшл моделинг"" ХХК",GPS40,46.61,103.548611111111,1861.917,46,36,36.69129,103,32,55.70081,5162870.447,388872.940
1001,Өвөрхангай ,Өлзийт,,ГЦТ-2132,GPS62050003,"""Спэйшл моделинг"" ХХК",ГЦТ-2132,46.6094444444444,103.551666666667,1871.891,46,36,34.03325,103,33,6.71931,5162784.094,389105.807
1002,Өвөрхангай ,Өлзийт,,ГЦТ-3753,GPS62050004,"""Спэйшл моделинг"" ХХК",ГЦТ-3753,46.6116666666667,103.5575,1896.490,46,36,42.15101,103,33,27.38502,5163026.596,389549.977
1003,Өвөрхангай ,Өлзийт,,ГЦТ-3754,GPS62050005,"""Спэйшл моделинг"" ХХК",ГЦТ-3754,46.6066666666667,103.555555555556,1873.679,46,36,24.04877,103,33,20.6345,5162470.485,389396.154
1004,Өвөрхангай ,Өлзийт,,ГЦТ-5301,GPS62050006,"""Спэйшл моделинг"" ХХК",ГЦТ-5301,46.61,103.543333333333,1849.743,46,36,36.22812,103,32,36.45089,5162863.703,388463.212
1005,Өвөрхангай ,Өлзийт,,ГЦТ-4085,GPS62050007,"""Спэйшл моделинг"" ХХК",ГЦТ-4085,46.7080555555556,103.276111111111,1713.856,46,42,29.7842,103,16,34.99697,5174189.043,368251.038
1006,Өвөрхангай ,Есөнзүйл,,ГЦТ-5503,GPS62030002,"""Спэйшл моделинг"" ХХК",ГЦТ-5503,46.7613888888889,103.508333333333,1737.869,46,45,41.12324,103,30,30.20949,5179732.723,386096.588
1007,Өвөрхангай ,Есөнзүйл,,GPS-21,GPS62030003,"""Спэйшл моделинг"" ХХК",GPS-21,46.7616666666667,103.513055555556,1740.346,46,45,42.7918,103,30,47.5996,5179777.240,386466.434
1008,Өвөрхангай ,Есөнзүйл,,ГЦТ-5320,GPS62030004,"""Спэйшл моделинг"" ХХК",ГЦТ-5320,46.76,103.521944444444,1751.206,46,45,36.88888,103,31,19.27193,5179582.372,387134.825
1009,Өвөрхангай ,Есөнзүйл,,ГЦТ-5501,GPS62030005,"""Спэйшл моделинг"" ХХК",ГЦТ-5501,46.7533333333333,103.519444444444,1757.930,46,45,12.32562,103,31,10.02801,5178827.879,386924.467
1010,Өвөрхангай ,Есөнзүйл,,ГЦТ-5303,GPS62030006,"""Спэйшл моделинг"" ХХК",ГЦТ-5303,46.8425,103.396666666667,1662.737,46,50,33.34634,103,23,48.1987,5188920.483,377753.354
1011,Өвөрхангай ,Есөнзүйл,,ГЦТ-5323,GPS62030007,"""Спэйшл моделинг"" ХХК",ГЦТ-5323,46.7916666666667,103.420833333333,1752.565,46,47,30.99583,103,25,15.19552,5183254.583,379482.772
1012,Өвөрхангай ,Бүрд,,ПЦ-980,GPS62020002,"""Спэйшл моделинг"" ХХК",ПЦ-980,46.9852777777778,103.7825,1517.450,46,59,7.99388,103,46,57.47041,5204277.921,407424.326
1013,Өвөрхангай ,Бүрд,,ГЦХ-0051,GPS62020003,"""Спэйшл моделинг"" ХХК",ГЦХ-0051,46.98,103.788055555556,1499.365,46,58,48.76799,103,47,17.6182,5203677.764,407841.037
1014,Өвөрхангай ,Бүрд,,GPS-12,GPS62020004,"""Спэйшл моделинг"" ХХК",GPS-12,46.9769444444445,103.786388888889,1502.521,46,58,37.4264,103,47,11.1365,5203329.890,407698.388
1015,Өвөрхангай ,Бүрд,,ГЦТ-5508,GPS62020005,"""Спэйшл моделинг"" ХХК",ГЦТ-5508,46.9883333333333,103.565,1522.613,46,59,18.51098,103,33,54.91368,5204882.346,390899.917
1016,Өвөрхангай ,Сант,,ГХГЗЗГ-6231,GPS62040002,"""Спэйшл моделинг"" ХХК",ГХГЗЗГ-6231,46.0883333333333,103.825277777778,1506.785,46,5,18.84871,103,49,31.25659,5104558.863,409189.526
1017,Өвөрхангай ,Сант,,ГЦТ-5511,GPS62040003,"""Спэйшл моделинг"" ХХК",ГЦТ-5511,46.0958333333333,103.841111111111,1542.808,46,5,45.52882,103,50,28.46506,5105364.275,410430.047
1018,Өвөрхангай ,Сант,,ГЦТ-5510,GPS62040004,"""Спэйшл моделинг"" ХХК",ГЦТ-5510,46.0866666666667,103.840833333333,1492.073,46,5,12.05471,103,50,27.20814,5104331.547,410388.000
1019,Өвөрхангай ,Сант,,ГЦТ-5509,GPS62040005,"""Спэйшл моделинг"" ХХК",ГЦТ-5509,46.0916666666667,103.834722222222,1520.473,46,5,30.62377,103,50,5.36304,5104911.505,409927.269
1020,Өвөрхангай ,Хужирт,,T1,GPS62110002,"""Спэйшл моделинг"" ХХК",T1,46.8969444444444,102.755,1717.987,46,53,49.02473,102,45,18.19112,5196159.321,329001.589
1021,Өвөрхангай ,Хужирт,,ГЦТ-3763,GPS62110003,"""Спэйшл моделинг"" ХХК",ГЦТ-3763,46.9055555555556,102.751944444444,1676.114,46,54,20.96744,102,45,7.20945,5197151.931,328797.503
1022,Өвөрхангай ,Хужирт,,N3,GPS62110004,"""Спэйшл моделинг"" ХХК",N3,46.9038888888889,102.781944444444,1682.057,46,54,14.87938,102,46,55.91132,5196898.541,331091.695
1023,Өвөрхангай ,Хужирт,,ГЦТ-3759,GPS62110005,"""Спэйшл моделинг"" ХХК",ГЦТ-3759,46.9122222222222,102.768611111111,1730.975,46,54,44.97328,102,46,7.83113,5197856.282,330100.991
1024,Өвөрхангай ,Хужирт,,ГЦТ-3751,GPS62110006,"""Спэйшл моделинг"" ХХК",ГЦТ-3751,46.9030555555556,102.758055555556,1649.879,46,54,11.50194,102,45,29.67977,5196846.158,329264.494
1025,Өвөрхангай ,Хужирт,,T3,GPS62110007,"""Спэйшл моделинг"" ХХК",T3,46.8966666666667,102.768611111111,1660.106,46,53,48.9892,102,46,7.34898,5196128.546,330041.627
1026,Өвөрхангай ,Хужирт,,ГЦТ-3757,GPS62110008,"""Спэйшл моделинг"" ХХК",ГЦТ-3757,46.8930555555556,102.7625,1716.135,46,53,35.81736,102,45,45.72842,5195735.010,329572.588
1027,Өвөрхангай ,Хужирт,,ГЦТ-3760,GPS62110009,"""Спэйшл моделинг"" ХХК",ГЦТ-3760,46.8922222222222,102.791944444444,1703.933,46,53,32.90022,102,47,31.11699,5195581.781,331799.991
1028,Өвөрхангай ,Хужирт,,N1,GPS62110010,"""Спэйшл моделинг"" ХХК",N1,46.8975,102.779444444444,1666.182,46,53,51.22461,102,46,46.44954,5196174.068,330870.860
1029,Өвөрхангай ,Хужирт,,GPS-35,GPS62110011,"""Спэйшл моделинг"" ХХК",GPS-35,46.9261111111111,102.757777777778,1638.026,46,55,34.64877,102,45,28.62886,5199413.239,329315.645
1030,Өвөрхангай ,Зүүнбаян-Улаан,,ГХГЗЗГ-6186,GPS62120002,"""Спэйшл моделинг"" ХХК",ГХГЗЗГ-6186,46.5311111111111,102.597222222222,1902.647,46,31,52.0082,102,35,50.9983,5155864.767,315759.602
1031,Өвөрхангай ,Зүүнбаян-Улаан,,ГЦТ-3764,GPS62120003,"""Спэйшл моделинг"" ХХК",ГЦТ-3764,46.5219444444444,102.588333333333,1876.993,46,31,19.99492,102,35,18.09483,5154898.078,315028.518
1032,Өвөрхангай ,Зүүнбаян-Улаан,,ГЦТ-3761,GPS62120004,"""Спэйшл моделинг"" ХХК",ГЦТ-3761,46.5227777777778,102.605,1867.065,46,31,22.72993,102,36,18.58524,5154943.245,316319.813
1033,Өвөрхангай ,Зүүнбаян-Улаан,,T1,GPS62120005,"""Спэйшл моделинг"" ХХК",T1,46.5238888888889,102.593333333333,1877.309,46,31,26.30248,102,35,36.73555,5155080.633,315431.591
1034,Өвөрхангай ,Зүүнбаян-Улаан,,T3,GPS62120006,"""Спэйшл моделинг"" ХХК",T3,46.5211111111111,102.593888888889,1866.861,46,31,16.75797,102,35,38.55604,5154784.865,315461.393
1035,Өвөрхангай ,Зүүнбаян-Улаан,,T2,GPS62120007,"""Спэйшл моделинг"" ХХК",T2,46.5225,102.595833333333,1869.792,46,31,21.73171,102,35,45.48326,5154933.878,315613.655
1036,Өвөрхангай ,Уянга,,ГЗЗГ1864,GPS62220002,"""Спэйшл моделинг"" ХХК",ГЗЗГ1864,46.4622222222222,102.264722222222,2027.692,46,27,44.54874,102,15,53.21874,5149057.964,289980.883
1037,Өвөрхангай ,Уянга,,T1,GPS62220003,"""Спэйшл моделинг"" ХХК",T1,46.4630555555556,102.282222222222,1996.328,46,27,47.35634,102,16,56.32952,5149098.150,291329.885
1038,Өвөрхангай ,Уянга,,ГЦТ-5221,GPS62220004,"""Спэйшл моделинг"" ХХК",ГЦТ-5221,46.2886111111111,101.713888888889,2103.425,46,17,19.42194,101,42,50.52925,5129708.306,709054.880
1039,Өвөрхангай ,Уянга,,ГЦТ-3758,GPS62220005,"""Спэйшл моделинг"" ХХК",ГЦТ-3758,46.4566666666667,102.265277777778,2034.934,46,27,24.5948,102,15,55.19497,5148440.651,290001.708
1040,Өвөрхангай ,Уянга,,ГЦТ-3765,GPS62220006,"""Спэйшл моделинг"" ХХК",ГЦТ-3765,46.4602777777778,102.274166666667,2006.103,46,27,37.05219,102,16,27.76407,5148801.120,290709.678
1041,Өвөрхангай ,Уянга,,ГЦХ-0068,GPS62220007,"""Спэйшл моделинг"" ХХК",ГЦХ-0068,46.4608333333333,102.263888888889,2039.544,46,27,39.74469,102,15,50.75331,5148911.514,289923.164
1042,Өвөрхангай ,Бат-Өлзий,,ГЦТ-016,GPS62210002,"""Спэйшл моделинг"" ХХК",ГЦТ-016,46.8188888888889,102.2425,1673.723,46,49,8.9558,102,14,33.01567,5188759.999,289658.554
1043,Өвөрхангай ,Бат-Өлзий,,ГЦТ-3752,GPS62210003,"""Спэйшл моделинг"" ХХК",ГЦТ-3752,46.8288888888889,102.2325,1680.549,46,49,44.32656,102,13,57.35516,5189878.310,288941.470
1044,Өвөрхангай ,Бат-Өлзий,,T001,GPS62210004,"""Спэйшл моделинг"" ХХК",T001,46.8119444444444,102.246944444444,1709.881,46,48,43.21453,102,14,49.82319,5187952.993,289986.814
1045,Өвөрхангай ,Бат-Өлзий,,T002,GPS62210005,"""Спэйшл моделинг"" ХХК",T002,46.8147222222222,102.226388888889,1721.151,46,48,53.29267,102,13,35.79443,5188319.258,288429.084
1046,Өвөрхангай ,Бат-Өлзий,,T004,GPS62210006,"""Спэйшл моделинг"" ХХК",T004,46.8236111111111,102.247777777778,1670.268,46,49,25.98933,102,14,52.96594,5189270.912,290099.686
1047,Өвөрхангай ,Бат-Өлзий,,ГЦТ-5417,GPS62210007,"""Спэйшл моделинг"" ХХК",ГЦТ-5417,46.815,102.249444444444,1683.226,46,48,54.1882,102,14,58.58489,5188285.191,290184.344
1048,Өвөрхангай ,Бат-Өлзий,,T003,GPS62210008,"""Спэйшл моделинг"" ХХК",T003,46.8191666666667,102.223611111111,1703.437,46,49,9.07829,102,13,25.73538,5188814.016,288233.165
1049,Өвөрхангай ,Бат-Өлзий,,T005,GPS62210009,"""Спэйшл моделинг"" ХХК",T005,46.8169444444444,102.260555555556,1731.348,46,49,1.8796,102,15,38.56865,5188492.970,291039.860
1050,Өвөрхангай ,Бат-Өлзий,,ГХГЗЗГ-6135,GPS62210010,"""Спэйшл моделинг"" ХХК",ГХГЗЗГ-6135,46.8291666666667,102.251111111111,1666.661,46,49,45.41524,102,15,4.97249,5189861.587,290375.049
1051,Өвөрхангай ,Баруунбаян-Улаан,,GPS-6178,GPS62270002,"""Спэйшл моделинг"" ХХК",GPS-6178,45.1738888888889,101.423611111111,1256.927,45,10,26.8482,101,25,25.3865,5005151.529,690446.349
1052,Өвөрхангай ,Баруунбаян-Улаан,,ГЦТ-3155,GPS62270003,"""Спэйшл моделинг"" ХХК",ГЦТ-3155,45.1791666666667,101.414722222222,1261.802,45,10,45.7319,101,24,53.078,5005713.119,689723.734
1053,Өвөрхангай ,Баруунбаян-Улаан,,ПЦ-1,GPS62270004,"""Спэйшл моделинг"" ХХК",ПЦ-1,45.175,101.416388888889,1254.504,45,10,30.4584,101,24,59.567,5005246.040,689879.462
1054,Өвөрхангай ,Нарийнтээл,,ПЦ-1,GPS62260002,"""Спэйшл моделинг"" ХХК",ПЦ-1,45.9672222222222,101.458333333333,1833.563,45,58,2.3543,101,27,30.5519,5093355.489,690476.451
1055,Өвөрхангай ,Нарийнтээл,Баянтээг уурхай,GPS-3153,GPS62260003,"""Спэйшл моделинг"" ХХК",GPS-3153,45.7,101.575277777778,1829.388,45,42,0.1633,101,34,31.1773,5063947.155,700486.768
1056,Өвөрхангай ,Нарийнтээл,Баянтээг уурхай,ГЦТ-3192,GPS62260004,"""Спэйшл моделинг"" ХХК",ГЦТ-3192,45.7052777777778,101.576944444444,1840.073,45,42,19.9731,101,34,37.5074,5064562.907,700603.959
1057,Өвөрхангай ,Нарийнтээл,Баянтээг уурхай,ГЦТ-3094,GPS62260005,"""Спэйшл моделинг"" ХХК",ГЦТ-3094,45.7055555555556,101.5875,1845.587,45,42,20.0677,101,35,15.1079,5064592.071,701416.873
1058,Өвөрхангай ,Хайрхандулаан,,GPS-6139,GPS62240002,"""Спэйшл моделинг"" ХХК",GPS-6139,45.9533333333333,102.0575,1891.764,45,57,12.3925,102,3,27.4116,5093084.896,271976.472
1059,Өвөрхангай ,Хайрхандулаан,,ГЦТ-3107,GPS62240003,"""Спэйшл моделинг"" ХХК",ГЦТ-3107,45.9647222222222,102.068888888889,1891.861,45,57,53.5456,102,4,8.0291,5094322.701,272897.554
1060,Өвөрхангай ,Хайрхандулаан,,ГЦТ-3157,GPS62240004,"""Спэйшл моделинг"" ХХК",ГЦТ-3157,45.9566666666667,102.068055555556,1888.449,45,57,24.2794,102,4,5.2371,5093421.715,272804.212
1061,Өмнөговь ,Баяндалай,,6012,GPS46120002,"""Аэрогеодези"" ХХК",ГХГЗЗГ-6012,43.4647222222222,103.503611111111,1552.538,43,27,53,103,30,13,4813515.948,378962.766
1062,Өмнөговь ,Баяндалай,,1911,GPS46120003,"""Аэрогеодези"" ХХК",ГЦТ-1911,43.4561111111111,103.509166666667,1552.330,43,27,22,103,30,33,4812570.125,379401.445
1063,Өмнөговь ,Баяндалай,,1901,GPS46120004,"""Аэрогеодези"" ХХК",ГЦТ-1901,43.4638888888889,103.515,1559.748,43,27,50,103,30,54,4813415.248,379874.831
1064,Өмнөговь ,Баяндалай,,1902,GPS46120005,"""Аэрогеодези"" ХХК",ГЦТ-1902,43.4730555555556,103.515555555556,1564.433,43,28,23,103,30,56,4814424.400,379954.661
1065,Өмнөговь ,Баян-Овоо,,6198,GPS46030002,"""Аэрогеодези"" ХХК",ГЦТ-6198,42.9758333333333,106.113611111111,1192.420,42,58,33.312,106,6,49.8398,4758742.606,590823.480
1066,Өмнөговь ,Баян-Овоо,,9916,GPS46030003,"""Аэрогеодези"" ХХК",ГЦТ-9916,42.9730555555556,106.126666666667,1191.008,42,58,23.0452,106,7,36.4873,4758439.991,591884.307
1067,Өмнөговь ,Баян-Овоо,,1918,GPS46030004,"""Аэрогеодези"" ХХК",ГЦТ-1918,42.9672222222222,106.123333333333,1185.836,42,58,2.0252,106,7,24.7339,4757788.021,591626.744
1068,Өмнөговь ,Булган,,6055,GPS46110002,"""Аэрогеодези"" ХХК",ГХГЗЗГ-6055,44.0969444444445,103.536388888889,1301.853,44,5,49.632,103,32,11.6382,4883700.956,382861.630
1069,Өмнөговь ,Булган,,9919,GPS46110003,"""Аэрогеодези"" ХХК",ГЦТ-9919,44.0875,103.543333333333,1345.874,44,5,15.565,103,32,36.5953,4882640.046,383397.943
1070,Өмнөговь ,Булган,,6840,GPS46110004,"""Аэрогеодези"" ХХК",ГХГЗЗГ-6840,44.0994444444444,103.550833333333,1287.157,44,5,58.6129,103,33,3.6907,4883957.570,384023.867
1071,Өмнөговь ,Гурвантэс,,6035,GPS46150002,"""Аэрогеодези"" ХХК",ГХГЗЗГ-6035,43.2261111111111,101.035,1741.941,43,13,34.5861,101,2,6.694,4787953.465,665277.405
